file	index	plaintext
QStory_2.6.3-release-restored\sources\p054\C7202.java	1541	打开QStory
QStory_2.6.3-release-restored\sources\p054\C7202.java	1542	drawable
QStory_2.6.3-release-restored\sources\p054\C7202.java	1543	null cannot be cast to non-null type android.view.View
QStory_2.6.3-release-restored\sources\p054\C7202.java	1540	null cannot be cast to non-null type java.util.ArrayList<kotlin.Any>
QStory_2.6.3-release-restored\sources\p054\C7202.java	95	Java脚本
QStory_2.6.3-release-restored\sources\p054\C7202.java	1544	打开QStoryJava脚本
QStory_2.6.3-release-restored\sources\p054\C7202.java	1542	drawable
QStory_2.6.3-release-restored\sources\p054\C7202.java	1543	null cannot be cast to non-null type android.view.View
QStory_2.6.3-release-restored\sources\p054\C7204.java	316	com.tencent.relation.common.api.IRelationNTUinAndUidApi
QStory_2.6.3-release-restored\sources\p054\C7204.java	318	getUinFromUid
QStory_2.6.3-release-restored\sources\p054\C7204.java	317	isValidUin
QStory_2.6.3-release-restored\sources\p054\C7204.java	313	mqq.app.MSFServlet
QStory_2.6.3-release-restored\sources\p054\C7204.java	314	onReceive
QStory_2.6.3-release-restored\sources\p054\C7204.java	315	com.tencent.qphone.base.remote.FromServiceMsg
QStory_2.6.3-release-restored\sources\p054\C7205.java	313	mqq.app.MSFServlet
QStory_2.6.3-release-restored\sources\p054\C7205.java	314	onReceive
QStory_2.6.3-release-restored\sources\p054\C7205.java	315	com.tencent.qphone.base.remote.FromServiceMsg
QStory_2.6.3-release-restored\sources\p054\C7206.java	306	Menu_Item_Class
QStory_2.6.3-release-restored\sources\p054\C7206.java	160	com.tencent.mobileqq.aio.msg.AIOMsgItem
QStory_2.6.3-release-restored\sources\p054\C7206.java	307	generated
QStory_2.6.3-release-restored\sources\p054\C7206.java	307	generated
QStory_2.6.3-release-restored\sources\p054\C7206.java	307	generated
QStory_2.6.3-release-restored\sources\p054\C7206.java	307	generated
QStory_2.6.3-release-restored\sources\p054\C7206.java	306	Menu_Item_Class
QStory_2.6.3-release-restored\sources\p054\C7206.java	308	QQCustomMenuItem{title='
QStory_2.6.3-release-restored\sources\p054\C7206.java	309	com.tencent.qqnt.aio.menu.ui
QStory_2.6.3-release-restored\sources\p054\C7206.java	306	Menu_Item_Class
QStory_2.6.3-release-restored\sources\p054\C7207.java	352	com.tencent.mobileqq.troop.api.impl.TroopCreateInfoServiceImpl
QStory_2.6.3-release-restored\sources\p054\C7207.java	353	deleteInInviteList
QStory_2.6.3-release-restored\sources\p054\C7208.java	347	AIO_doOnCreate_initUI
QStory_2.6.3-release-restored\sources\p054\C7208.java	348	QQNT_AIOCreate
QStory_2.6.3-release-restored\sources\p054\C7208.java	349	com.tencent.aio.base.chat.ChatPie
QStory_2.6.3-release-restored\sources\p054\C7208.java	350	onDestroy
QStory_2.6.3-release-restored\sources\p054\C7208.java	348	QQNT_AIOCreate
QStory_2.6.3-release-restored\sources\p054\C7208.java	347	AIO_doOnCreate_initUI
QStory_2.6.3-release-restored\sources\p054\C7208.java	351	rootVMBuild
QStory_2.6.3-release-restored\sources\p054\C7208.java	348	QQNT_AIOCreate
QStory_2.6.3-release-restored\sources\p054\C7208.java	347	AIO_doOnCreate_initUI
QStory_2.6.3-release-restored\sources\p054\C7208.java	175	com.tencent.mobileqq.activity.aio.core.BaseChatPie
QStory_2.6.3-release-restored\sources\p054\C7208.java	347	AIO_doOnCreate_initUI
QStory_2.6.3-release-restored\sources\p054\C7209.java	329	getHostView
QStory_2.6.3-release-restored\sources\p054\C7209.java	160	com.tencent.mobileqq.aio.msg.AIOMsgItem
QStory_2.6.3-release-restored\sources\p054\C7209.java	164	getMsgRecord
QStory_2.6.3-release-restored\sources\p054\C7210.java	319	chat_show_method
QStory_2.6.3-release-restored\sources\p054\C7210.java	320	chat_hide_method
QStory_2.6.3-release-restored\sources\p054\C7210.java	321	com.tencent.mobileqq.aio.input.draft.InputDraftVMDelegate
QStory_2.6.3-release-restored\sources\p054\C7210.java	319	chat_show_method
QStory_2.6.3-release-restored\sources\p054\C7210.java	319	chat_show_method
QStory_2.6.3-release-restored\sources\p054\C7210.java	320	chat_hide_method
QStory_2.6.3-release-restored\sources\p054\C7210.java	322	onEnterAioReport mIsAIOShowed
QStory_2.6.3-release-restored\sources\p054\C7210.java	323	[hide]: nick is 
QStory_2.6.3-release-restored\sources\p054\C7210.java	324	loadBackgroundAsync: skip for mosaic is on
QStory_2.6.3-release-restored\sources\p054\C7210.java	325	doOnStop
QStory_2.6.3-release-restored\sources\p054\C7210.java	319	chat_show_method
QStory_2.6.3-release-restored\sources\p054\C7210.java	320	chat_hide_method
QStory_2.6.3-release-restored\sources\p054\C7210.java	175	com.tencent.mobileqq.activity.aio.core.BaseChatPie
QStory_2.6.3-release-restored\sources\p054\C7210.java	320	chat_hide_method
QStory_2.6.3-release-restored\sources\p054\C7211.java	137	com.tencent.qqnt.kernel.nativeinterface.IKernelMsgService$CppProxy
QStory_2.6.3-release-restored\sources\p054\C7211.java	133	com.tencent.qqnt.kernel.nativeinterface.Contact
QStory_2.6.3-release-restored\sources\p054\C7211.java	136	com.tencent.qqnt.kernel.nativeinterface.IOperateCallback
QStory_2.6.3-release-restored\sources\p054\C7212.java	326	com.tencent.mobileqq.aio.msglist.holder.AIOBubbleMsgItemVB
QStory_2.6.3-release-restored\sources\p054\C7212.java	341	com.tencent.qqnt.aio.holder.template.BubbleLayoutCompatPress
QStory_2.6.3-release-restored\sources\p054\C7212.java	342	[QStory]已对MsgView进行适配
QStory_2.6.3-release-restored\sources\p054\C7213.java	326	com.tencent.mobileqq.aio.msglist.holder.AIOBubbleMsgItemVB
QStory_2.6.3-release-restored\sources\p054\C7214.java	330	mqq.app.msghandle.MsgRespHandler
QStory_2.6.3-release-restored\sources\p054\C7214.java	331	dispatchRespMsg
QStory_2.6.3-release-restored\sources\p054\C7214.java	332	mqq.app.MobileQQ
QStory_2.6.3-release-restored\sources\p054\C7214.java	333	com.tencent.mobileqq.msf.sdk.MsfMessagePair
QStory_2.6.3-release-restored\sources\p054\C7214.java	334	com.tencent.mobileqq.msf.sdk.MsfRespHandleUtil
QStory_2.6.3-release-restored\sources\p054\C7214.java	335	com.tencent.mobileqq.msf.sdk.MsfServiceSdk
QStory_2.6.3-release-restored\sources\p055\C7216.java	300	com.tencent.mobileqq.troop.troopsetting.activity.TroopSettingFragmentV2
QStory_2.6.3-release-restored\sources\p055\C7216.java	301	onViewCreatedAfterPartInit
QStory_2.6.3-release-restored\sources\p055\C7216.java	302	com.tencent.mobileqq.troop.troopsetting.activity.TroopSettingActivity
QStory_2.6.3-release-restored\sources\p055\C7216.java	93	doOnCreate
QStory_2.6.3-release-restored\sources\p055\C7216.java	299	将群文件卡片所在位置重新排序到上方
QStory_2.6.3-release-restored\sources\p055\C7217.java	271	doNotDisturbData
QStory_2.6.3-release-restored\sources\p055\C7217.java	171	com.tencent.mobileqq.activity.home.Conversation
QStory_2.6.3-release-restored\sources\p055\C7217.java	279	openSession
QStory_2.6.3-release-restored\sources\p055\C7217.java	271	doNotDisturbData
QStory_2.6.3-release-restored\sources\p055\C7217.java	275	targetTime
QStory_2.6.3-release-restored\sources\p055\C7217.java	279	openSession
QStory_2.6.3-release-restored\sources\p055\C7217.java	271	doNotDisturbData
QStory_2.6.3-release-restored\sources\p055\C7217.java	275	targetTime
QStory_2.6.3-release-restored\sources\p055\C7217.java	279	openSession
QStory_2.6.3-release-restored\sources\p055\C7217.java	271	doNotDisturbData
QStory_2.6.3-release-restored\sources\p055\C7217.java	275	targetTime
QStory_2.6.3-release-restored\sources\p055\C7217.java	117	com.tencent.qqnt.notification.NotificationFacade
QStory_2.6.3-release-restored\sources\p055\C7217.java	118	mqq.app.AppRuntime
QStory_2.6.3-release-restored\sources\p055\C7217.java	119	com.tencent.qqnt.kernel.nativeinterface.NotificationCommonInfo
QStory_2.6.3-release-restored\sources\p055\C7217.java	120	com.tencent.qqnt.kernel.nativeinterface.RecentContactInfo
QStory_2.6.3-release-restored\sources\p055\C7217.java	279	openSession
QStory_2.6.3-release-restored\sources\p055\C7217.java	271	doNotDisturbData
QStory_2.6.3-release-restored\sources\p055\C7217.java	275	targetTime
QStory_2.6.3-release-restored\sources\p055\C7217.java	171	com.tencent.mobileqq.activity.home.Conversation
QStory_2.6.3-release-restored\sources\p055\C7217.java	62	onResume
QStory_2.6.3-release-restored\sources\p055\C7217.java	279	openSession
QStory_2.6.3-release-restored\sources\p055\C7217.java	271	doNotDisturbData
QStory_2.6.3-release-restored\sources\p055\C7217.java	275	targetTime
QStory_2.6.3-release-restored\sources\p055\C7217.java	279	openSession
QStory_2.6.3-release-restored\sources\p055\C7217.java	271	doNotDisturbData
QStory_2.6.3-release-restored\sources\p055\C7217.java	275	targetTime
QStory_2.6.3-release-restored\sources\p055\C7217.java	279	openSession
QStory_2.6.3-release-restored\sources\p055\C7217.java	271	doNotDisturbData
QStory_2.6.3-release-restored\sources\p055\C7217.java	275	targetTime
QStory_2.6.3-release-restored\sources\p055\C7217.java	278	功能已失效
QStory_2.6.3-release-restored\sources\p055\C7220.java	137	com.tencent.qqnt.kernel.nativeinterface.IKernelMsgService$CppProxy
QStory_2.6.3-release-restored\sources\p055\C7220.java	133	com.tencent.qqnt.kernel.nativeinterface.Contact
QStory_2.6.3-release-restored\sources\p055\C7220.java	136	com.tencent.qqnt.kernel.nativeinterface.IOperateCallback
QStory_2.6.3-release-restored\sources\p055\C7220.java	285	防止泄露隐私 实验性功能 效果没测出来 仅适配QQNT
QStory_2.6.3-release-restored\sources\p055\C7221.java	264	com.tencent.mobileqq.QQSettingMe
QStory_2.6.3-release-restored\sources\p055\C7221.java	265	com.tencent.mobileqq.QQSettingMeView
QStory_2.6.3-release-restored\sources\p055\C7221.java	264	com.tencent.mobileqq.QQSettingMe
QStory_2.6.3-release-restored\sources\p055\C7221.java	266	com.tencent.mobileqq.BaseQQSettingMeView
QStory_2.6.3-release-restored\sources\p055\C7221.java	267	com.tencent.mobileqq.activity.QQSettingMe
QStory_2.6.3-release-restored\sources\p055\C7221.java	268	com.tencent.mobileqq.activity.BaseQQSettingMeView
QStory_2.6.3-release-restored\sources\p055\C7221.java	269	重启生效,该项仅在旧版侧滑栏生效
QStory_2.6.3-release-restored\sources\p055\C7222.java	264	com.tencent.mobileqq.QQSettingMe
QStory_2.6.3-release-restored\sources\p055\C7222.java	265	com.tencent.mobileqq.QQSettingMeView
QStory_2.6.3-release-restored\sources\p055\C7222.java	264	com.tencent.mobileqq.QQSettingMe
QStory_2.6.3-release-restored\sources\p055\C7222.java	266	com.tencent.mobileqq.BaseQQSettingMeView
QStory_2.6.3-release-restored\sources\p055\C7222.java	267	com.tencent.mobileqq.activity.QQSettingMe
QStory_2.6.3-release-restored\sources\p055\C7222.java	268	com.tencent.mobileqq.activity.BaseQQSettingMeView
QStory_2.6.3-release-restored\sources\p055\C7222.java	269	重启生效,该项仅在旧版侧滑栏生效
QStory_2.6.3-release-restored\sources\p055\C7223.java	248	GdtMvTitleHelper
QStory_2.6.3-release-restored\sources\p055\C7223.java	249	bar == null
QStory_2.6.3-release-restored\sources\p055\C7223.java	256	com.tencent.gdtad.basics.motivebrowsing.GdtMotiveBrowsingDialog
QStory_2.6.3-release-restored\sources\p055\C7223.java	257	GdtMotiveBrowsingDialog
QStory_2.6.3-release-restored\sources\p055\C7223.java	258	doOnBackEvent
QStory_2.6.3-release-restored\sources\p055\C7223.java	256	com.tencent.gdtad.basics.motivebrowsing.GdtMotiveBrowsingDialog
QStory_2.6.3-release-restored\sources\p055\C7223.java	73	onCreate
QStory_2.6.3-release-restored\sources\p055\C7223.java	73	onCreate
QStory_2.6.3-release-restored\sources\p055\C7223.java	259	脆弱的功能 很容易坏
QStory_2.6.3-release-restored\sources\p055\C7224.java	133	com.tencent.qqnt.kernel.nativeinterface.Contact
QStory_2.6.3-release-restored\sources\p055\C7224.java	134	java.util.ArrayList
QStory_2.6.3-release-restored\sources\p055\C7224.java	135	java.util.HashMap
QStory_2.6.3-release-restored\sources\p055\C7224.java	136	com.tencent.qqnt.kernel.nativeinterface.IOperateCallback
QStory_2.6.3-release-restored\sources\p055\C7224.java	245	MessagePrefixAndSuffixModification
QStory_2.6.3-release-restored\sources\p055\C7224.java	137	com.tencent.qqnt.kernel.nativeinterface.IKernelMsgService$CppProxy
QStory_2.6.3-release-restored\sources\p055\C7224.java	246	点击设置消息前后缀
QStory_2.6.3-release-restored\sources\p055\C7226.java	261	com.tencent.mobileqq.springhb.entry.module.SpringTabBannerModule
QStory_2.6.3-release-restored\sources\p055\C7226.java	262	com.tencent.mobileqq.springhb.entry.model.MsgTabBannerData
QStory_2.6.3-release-restored\sources\p055\C7226.java	261	com.tencent.mobileqq.springhb.entry.module.SpringTabBannerModule
QStory_2.6.3-release-restored\sources\p055\C7229.java	160	com.tencent.mobileqq.aio.msg.AIOMsgItem
QStory_2.6.3-release-restored\sources\p055\C7229.java	163	com.tencent.mobileqq.aio.msglist.holder.component.BaseContentComponent
QStory_2.6.3-release-restored\sources\p055\C7231.java	198	com.tencent.mobileqq.activity.ChatSettingActivity
QStory_2.6.3-release-restored\sources\p055\C7231.java	93	doOnCreate
QStory_2.6.3-release-restored\sources\p055\C7231.java	196	com.tencent.mobileqq.activity.ChatSettingFragment
QStory_2.6.3-release-restored\sources\p055\C7231.java	197	onViewCreated
QStory_2.6.3-release-restored\sources\p055\C7231.java	195	主页搜索-游戏消息-聊天界面右上角
QStory_2.6.3-release-restored\sources\p055\C7234.java	233	inputTextMethod
QStory_2.6.3-release-restored\sources\p055\C7234.java	237	com.tencent.mobileqq.aio.input.sendmsg
QStory_2.6.3-release-restored\sources\p055\C7234.java	238	AIOSendMsgVBDelegate
QStory_2.6.3-release-restored\sources\p055\C7234.java	239	handleRecallFailed no toast
QStory_2.6.3-release-restored\sources\p055\C7234.java	240	androidx.viewbinding.ViewBinding
QStory_2.6.3-release-restored\sources\p055\C7234.java	235	com.tencent.guild.aio.input.realinput.GuildAioDefaultInputViewBinder
QStory_2.6.3-release-restored\sources\p055\C7234.java	236	bindViewAndData
QStory_2.6.3-release-restored\sources\p055\C7234.java	234	长按发送以发送输入框内的卡片
QStory_2.6.3-release-restored\sources\p055\C7234.java	233	inputTextMethod
QStory_2.6.3-release-restored\sources\p055\C7234.java	241	inputRoot.findViewById(R.id.input)
QStory_2.6.3-release-restored\sources\p055\C7234.java	233	inputTextMethod
QStory_2.6.3-release-restored\sources\p055\C7237.java	73	onCreate
QStory_2.6.3-release-restored\sources\p055\C7237.java	231	forward_source_uin_type
QStory_2.6.3-release-restored\sources\p055\C7237.java	232	extra.GROUP_CODE
QStory_2.6.3-release-restored\sources\p055\C7237.java	230	getIntent
QStory_2.6.3-release-restored\sources\p055\C7237.java	48	status_bar_height
QStory_2.6.3-release-restored\sources\p055\C7237.java	62	onResume
QStory_2.6.3-release-restored\sources\p055\C7237.java	231	forward_source_uin_type
QStory_2.6.3-release-restored\sources\p055\C7237.java	232	extra.GROUP_CODE
QStory_2.6.3-release-restored\sources\p055\C7237.java	230	getIntent
QStory_2.6.3-release-restored\sources\p055\C7237.java	48	status_bar_height
QStory_2.6.3-release-restored\sources\p055\C7237.java	73	onCreate
QStory_2.6.3-release-restored\sources\p055\C7237.java	231	forward_source_uin_type
QStory_2.6.3-release-restored\sources\p055\C7237.java	232	extra.GROUP_CODE
QStory_2.6.3-release-restored\sources\p055\C7237.java	230	getIntent
QStory_2.6.3-release-restored\sources\p055\C7237.java	48	status_bar_height
QStory_2.6.3-release-restored\sources\p055\C7237.java	62	onResume
QStory_2.6.3-release-restored\sources\p055\C7237.java	231	forward_source_uin_type
QStory_2.6.3-release-restored\sources\p055\C7237.java	232	extra.GROUP_CODE
QStory_2.6.3-release-restored\sources\p055\C7237.java	230	getIntent
QStory_2.6.3-release-restored\sources\p055\C7237.java	48	status_bar_height
QStory_2.6.3-release-restored\sources\p055\C7240.java	122	com.tencent.mobileqq.app.QQAppInterface
QStory_2.6.3-release-restored\sources\p055\C7240.java	123	notifyMessageReceived
QStory_2.6.3-release-restored\sources\p055\C7240.java	124	com.tencent.imcore.message.Message
QStory_2.6.3-release-restored\sources\p055\C7240.java	117	com.tencent.qqnt.notification.NotificationFacade
QStory_2.6.3-release-restored\sources\p055\C7240.java	118	mqq.app.AppRuntime
QStory_2.6.3-release-restored\sources\p055\C7240.java	119	com.tencent.qqnt.kernel.nativeinterface.NotificationCommonInfo
QStory_2.6.3-release-restored\sources\p055\C7240.java	120	com.tencent.qqnt.kernel.nativeinterface.RecentContactInfo
QStory_2.6.3-release-restored\sources\p055\C7240.java	121	始终没有找到合适的方法
QStory_2.6.3-release-restored\sources\p055\C7241.java	112	com.tencent.qqnt.chats.core.adapter.holder
QStory_2.6.3-release-restored\sources\p055\C7241.java	113	chatSwipeLayout
QStory_2.6.3-release-restored\sources\p055\C7241.java	114	com.tencent.qqnt.chats.core.adapter.holder.RecentContactItemBinding
QStory_2.6.3-release-restored\sources\p055\C7241.java	110	com.tencent.qqnt.chats.core.ui.ChatsListVBS$
QStory_2.6.3-release-restored\sources\p055\C7241.java	106	com.tencent.qqnt.chats.biz.guild.GuildDiscoveryItemBuilder
QStory_2.6.3-release-restored\sources\p055\C7241.java	107	com.tencent.qqnt.chats.core.adapter.
QStory_2.6.3-release-restored\sources\p055\C7241.java	115	RecentContactChatItem
QStory_2.6.3-release-restored\sources\p055\C7241.java	116	contactType=16
QStory_2.6.3-release-restored\sources\p055\C7241.java	111	findClass is null
QStory_2.6.3-release-restored\sources\p055\C7241.java	108	com.tencent.qqnt.chats.core.adapter.holder.RecentContactItemHolder
QStory_2.6.3-release-restored\sources\p055\C7241.java	109	com.tencent.qqnt.chats.core.adapter.builder.
QStory_2.6.3-release-restored\sources\p055\C7241.java	107	com.tencent.qqnt.chats.core.adapter.
QStory_2.6.3-release-restored\sources\p055\C7241.java	115	RecentContactChatItem
QStory_2.6.3-release-restored\sources\p055\C7241.java	116	contactType=16
QStory_2.6.3-release-restored\sources\p055\C7241.java	111	findClass is null
QStory_2.6.3-release-restored\sources\p055\C7241.java	105	重启生效
